"X","Y","freq"
"stupid dave stupid","dave",4
"a hot air","balloon",4
"without charge or","trial",4
"bear witness that","muhammad",4
"muhammad is his","messenger",4
"bigelow certified organic","decaffeinated",4
"offices agencies or","instrumentalities",4
"subdivisions branches departments","offices",4
"filled to the","brim",4
"the certificate of","correction",4
"house on the","prairie",4
"ob la di","ob",4
"to prevent its","customers",4
"lovz me he","lovz",4
"it begin tweet","tweet",4
"you are a","whore",4
"look forward to","receiving",4
"was nyr was","nyr",4
"am a firm","believer",4
"i am a","firm",4
"munch munch munch","munch",4
"crowd surf crowd","surf",4
"snap backs and","tattoos",4
"riley and tank","riley",4
"storms i hate","storms",4
"good luck austin","iloveyou",4
"tyrantaylor sign them","tyrantaylor",4
"eye of the","tiger",4
"thong thong thong","thong",4
"top of my","lungs",4
"at bounceu in","carrollton",4
"bounce night at","bounceu",4
"i had a","big",4
"to rock a","rhyme",4
"planet of the","apes",4
"r i p","whitney",4
"your videos on","youtube",4
"dryvit contractors indiana","dryvit",4
"am on a","mission",4
"i love you","kidrauhl",4
"so i can","dm",4
"f overcast with","haze",4
"all in the","sprite",4
"write edit review","graphics",4
"jump on the","bandwagon",4
"i can not","complain",4
"i am not","using",4
"half our time","wishing",4
"the hopper the","hopper",4
"we will be","announcing",4
"of pluto by","twintapes",4
"selena happy birthday","selena",4
"by the shit","tht",4
"out of the","closet",4
"me how to","dougie",4
"sell your home","smarter",4
"sorry for the","confusion",4
"i could have","sworn",4
"you have to","listen",4
"the easter egg","hunt",4
"gophers lets go","gophers",4
"today will be","productive",4
"snails clams snails","clams",4
"thank you for","supporting",4
"turf vote for","turf",4
"something to be","ashamed",4
"it bust it","bust",4
"i have a","meeting",4
"i was just","about",4
"son of a","bitch",4
"loves cupcakes jamie","laou",4
"i have been","kissed",4
"ny ny ny","ny",4
"thanks for the","suggestion",4
"huskies huskies huskies","huskies",4
"me laugh out","loud",4
"you got me","lifted",4
"for following the","hilltop",4
"zombies zombies zombies","zombies",4
"about the same","amount",4
"new server ready","vpn",4
"will have to","look",4
"little pony project","screenings",4
"aye aye aye","aye",4
"how to hunt","ghosts",4
"for my dreams","ily",4
"ni a ni","er",4
"the real slim","shady",4
"does have an","eraser",4
"woo push zack","ryder",4
"lake of the","ozarks",4
"a m on","tuesday",4
"university of colorado","boulder",4
"need to be","addressed",4
"the league in","rushing",4
"the university of","portland",4
"first come first","served",4
"carter run dylan","carter",4
"to take a","shower",4
"the university of","alabama",4
"beaches of south","walton",4
"come to room","temperature",4
"icing on the","cake",4
"and possession of","cocaine",4
"what all the","fuss",4
"the red hot","chili",4
"a second round","knockout",4
"he was not","authorized",4
"it been a","rough",4
"board of public","utilities",4
"family support organizations","hudson",4
"of family support","organizations",4
"the age of","consent",4
"on the front","lines",4
"crossed the center","line",4
"to the fullest","extent",4
"of allergy asthma","immunology",4
"won at no","doubles",4
"of auld lang","syne",4
"county district of","precincts",4
"the superior court","hendricks",4
"komen for the","cure",4
"our lady of","guadalupe",4
"mayor stephanie rawlings","blake",4
"a chance of","showers",4
"the board of","trustees",4
"little shop of","horrors",4
"a self inflicted","gunshot",4
"one of the","perks",4
"james van der","beek",4
"loretta weinberg d","bergen",4
"prudential center in","newark",4
"one of the","strongest",4
"pennsylvania sen rick","santorum",4
"because of a","sprained",4
"i think it","gives",4
"the end of","august",4
"football coach joe","paterno",4
"are willing to","invest",4
"of this article","incorrectly",4
"the john f","kennedy",4
"the madison area","ymca",4
"bit of a","stretch",4
"defense secretary leon","panetta",4
"percent of his","pointers",4
"m p m","mondays",4
"rates were up","percent",4
"a round of","applause",4
"people with down","syndrome",4
"overall in the","draft",4
"and can be","purchased",4
"paving excavating williams","paving",4
"the regular season","finale",4
"a deep economic","depression",4
"declined to be","interviewed",4
"according to the","associated",4
"submitted to the","fda",4
"they want to","humiliate",4
"the salt lake","olympic",4
"corned beef and","cabbage",4
"fannie mae and","freddie",4
"for medicare and","medicaid",4
"bureau of labor","statistics",4
"to be a","nurse",4
"the commander in","chief",4
"go through managed","bankruptcy",4
"and the no","recruit",4
"in game the","coyotes",4
"nfl commissioner roger","goodell",4
"walk with a","doc",4
"as it can","be",4
"the u s","postal",4
"senate president steve","sweeney",4
"out of state","retailers",4
"apps and add","ons",4
"get away from","him",4
"thing that could","happen",4
"the university of","miami",4
"one of the","citys",4
"part of me","thinks",4
"run in the","ninth",4
"prime minister david","cameron",4
"comes at the","expense",4
"note the film","contains",4
"i just started","pulling",4
"seat held by","sen",4
"one of the","fastest",4
"james and dwyane","wade",4
"lebron james and","dwyane",4
"with a wooden","spoon",4
"i have to","adjust",4
"run niles kick","stm",4
"to close down","hagedorn",4
"the board of","regents",4
"of whom they","allege",4
"the chsaa class","aa",4
"an additional per","axle",4
"one of the","finest",4
"wheat ridge valor","chr",4
"the united arab","emirates",4
"the third and","fourth",4
"university of california","davis",4
"as they left","polling",4
"an opt out","clause",4
"no one has","contacted",4
"a sense of","urgency",4
"s sen robert","menendez",4
"part of an","ongoing",4
"one of the","richest",4
"imagine academy of","careers",4
"police director garry","mccarthy",4
"alabama running back","trent",4
"i am not","asking",4
"unusual event was","declared",4
"study of traumatic","encephalopathy",4
"the study of","traumatic",4
"is accused of","accepting",4
"of the khmer","rouge",4
"for yards and","tds",4
"what i have","heard",4
"the accounting and","auditing",4
"vice president dick","cheney",4
"skillet over medium","heat",4
"year adjustable rate","mortgages",4
"him to the","hospital",4
"peter and the","starcatcher",4
"in the left","forearm",4
"of the world","consumers",4
"bottom of the","sixth",4
"national oceanic and","atmospheric",4
"a on the","vault",4
"he was a","victim",4
"send us an","email",4
"the university of","nevada",4
"those who have","undergone",4
"majority leader harry","reid",4
"rose billion to","trillion",4
"county prosecutor bruce","kaplan",4
"was wearing a","helmet",4
"police director samuel","demaio",4
"fares begin at","excluding",4
"district judge sara","lioi",4
"s district judge","sara",4
"tend to be","cheaper",4
"according to the","cdc",4
"came on the","heels",4
"majority of a","democratically",4
"the world bird","sanctuary",4
"there are no","guarantees",4
"to be the","conservative",4
"one sponsored by","councilman",4
"of the roman","catholic",3
"the family of","god",3
"eat the whole","menu",3
"put my foot","down",3
"those were my","babies",3
"for my personal","growth",3
"has sex with","her",3
"to cycles per","second",3
"a pair of","jeans",3
"focus and work","hard",3
"caring for your","clothes",3
"things to do","before",3
"more love and","kindness",3
"children off the","roofs",3
"of the cheese","sauce",3
"board of appeal","decision",3
"go out with","cards",3
"mrs corden a","gift",3
"ohim board of","appeal",3
"the warm up","motion",3
"wither before its","blast",3
"for peace and","justice",3
"god shall save","sion",3
"here to the","hunter",3
"the caf du","nord",3
"of designer or","creator",3
"a non profit","organization",3
"going down the","mountain",3
"again for a","couple",3
"they continually pass","laws",3
"it is worth","telling",3
"the order of","signatures",3
"both california and","detroit",3
"department of city","planning",3
"of the welsh","economy",3
"end of the","pin",3
"have a closet","full",3
"did not mean","yahweh",3
"lord lord of","virtues",3
"that wait for","thee",3
"get rich quick","programs",3
"i would have","shown",3
"red rock harley","davidson",3
"ft and sq","ft",3
"go to the","park",3
"sq ft and","sq",3
"to live in","canjayar",3
"there is serious","spiritual",3
"can not get","permits",3
"and chat and","chat",3
"best mexico vacation","destinations",3
"l r g","r",3
"a kind of","certainty",3
"why i was","refusing",3
"via u s","mail",3
"height input le","inch",3
"in let height","input",3
"inch in let","verify",3
"let height input","le",3
"the slim fast","diet",3
"am going to","open",3
"do not relish","five",3
"i do not","relish",3
"set i ever","collected",3
"to say but","sometimes",3
"in the border","regions",3
"the old bat","dies",3
"when the old","bat",3
"front of the","stage",3
"million working age","americans",3
"something of great","worth",3
"action has a","consequence",3
"hating child safety","plug",3
"them off the","hook",3
"the pattern stamp","tool",3
"the one free","bite",3
"argued that the","existing",3
"that the existing","structure",3
"i had to","forgive",3
"maiden whom the","angels",3
"the angels name","lenore",3
"city of s","pasadena",3
"ring gage x","mm",3
"a crock pot","slow",3
"called us to","proclaim",3
"not by his","intercession",3
"taken at and","seconds",3
"ms ohio valley","chapter",3
"the free dining","promotion",3
"the dsm iv","tr",3
"hands off muslims","policy",3
"who have completed","grades",3
"most wanted virtual","console",3
"curtail my water","usage",3
"i will not","curtail",3
"for paraphilic coercive","disorder",3
"have little in","common",3
"do not have","mpd",3
"more texts to","brad",3
"to the camping","trailer",3
"will love this","kit",3
"young black and","latino",3
"are going to","respect",3
"sullivan e v","rosenbloom",3
"a first action","interview",3
"about us or","ticket",3
"rows with a","idr",3
"tutu tutu tutu","tutu",3
"and then be","martyred",3
"lush would use","pkg",3
"because six year","olds",3
"the stated three","markets",3
"a drive in","theater",3
"g kg diet","g",3
"the man of","kent",3
"he would have","preached",3
"in the jeep","sioux",3
"create in me","retreat",3
"and screams and","screams",3
"catla and the","vikings",3
"to being a","comedian",3
"at a percent","annual",3
"doctrine of the","trinity",3
"pinz pinz pinz","pinz",3
"it does not","recognise",3
"it from her","mama",3
"i would be","epically",3
"lying through my","teeth",3
"would be epically","lying",3
"the circle of","poverty",3
"with regis and","kelly",3
"of next row","sts",3
"men would become","extinct",3
"volt lxt lithium","ion",3
"feel my left","leg",3
"reciprocal relations between","uninterrupted",3
"you are a","racist",3
"edwin lacierda vs","atty",3
"ive found the","strength",3
"the price of","copper",3
"if i were","impersonating",3
"corner of the","globe",3
"of its three","fundamentals",3
"the world embracing","alternate",3
"with the supreme","integration",3
"campaigning campaigning campaigning","campaigning",3
"a nine a","nine",3
"new box of","crayons",3
"i have an","obsession",3
"women in the","legal",3
"airline ticket to","prague",3
"cheat cheat cheat","cheat",3
"much could we","influence",3
"back down she","jumps",3
"the fascist nazi","axis",3
"global peace and","unity",3
"sweet and sour","pork",3
"how to install","sidings",3
"which in turn","led",3
"body of the","brush",3
"the ceramic coated","plates",3
"confidence and self","esteem",3
"defined by their","genitalia",3
"the house of","chinamaringa",3
"in jammu and","kashmir",3
"evenly over the","phyllo",3
"http www ala","org",3
"the book of","cain",3
"the bridge of","swords",3
"to knit a","sock",3
"preferential arousal to","saliently",3
"the border measures","regulation",3
"it in the","shed",3
"gnu general public","license",3
